view_history,rt,part,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,stimulus,key_press,button_pressed,make_sense,correct,responses,correct_letters,set_number,size,letters_recalled,audio_id,audio_file,retransc
,7187.0750000016,sentence-pre,html-button-response,67,375747,0.0-67.0,18,"<p style='font-size: 1.3em'>Jim was so tired of studying, he could not read another page.</p>",,1,1,1,,,,,,,,
,,letter-pre,html-keyboard-response,68,376750,0.0-68.0,18,<p class='mono' style='font-size: 2.5em' >L</p>,,,,,,,,,,,,
,4977.1549999932,recall-pre,survey-html-form,69,382032,0.0-69.0,18,,,,,0,"{""response"":""QKL""}",HQFSKL,6,6,QKL,,,
"[{""page_index"":0,""viewing_time"":18569.445000000997},{""page_index"":1,""viewing_time"":14958.754999999655},{""page_index"":2,""viewing_time"":4979.620000005525},{""page_index"":3,""viewing_time"":1927.784999999858}]",40435.870000001,instruction,instructions,70,422469,0.0-70.0,18,,,,,,,,,,,,,
,,Pause,html-keyboard-response,71,423473,0.0-71.0,18,"",,,,,,,,,,,,
,,Beep Beep Beep,audio-keyboard-response,72,426527,0.0-72.0,18,../assets/beep_beep_beep.mp3,,,,,,,,,,,,
,,Pause,html-keyboard-response,73,427532,0.0-73.0,18,"",,,,,,,,,,,,
,,Audio,audio-keyboard-response,74,432601,0.0-74.0,18,audio/mp3/conf-001.mp3,,,,,,,,,,1,conf-001.mp3,
,12499.029999999,Retranscription,survey-html-form,75,445106,0.0-75.0,18,,,,,,"{""rep"":""what keeps us happy and ""}",,,,,,,what keeps us happy and 
,,Audio,audio-keyboard-response,76,450261,0.0-76.0,18,audio/mp3/conf-002.mp3,,,,,,,,,,2,conf-002.mp3,
,12495.484999999,Retranscription,survey-html-form,77,462766,0.0-77.0,18,,,,,,"{""rep"":""if you work on your invest now in ""}",,,,,,,if you work on your invest now in 
,,Audio,audio-keyboard-response,78,466621,0.0-78.0,18,audio/mp3/conf-003.mp3,,,,,,,,,,3,conf-003.mp3,
,7500.9999999966,Retranscription,survey-html-form,79,474128,0.0-79.0,18,,,,,,"{""rep"":""where would you put ""}",,,,,,,where would you put 
,,Audio,audio-keyboard-response,80,478241,0.0-80.0,18,audio/mp3/conf-004.mp3,,,,,,,,,,4,conf-004.mp3,
,9999.5950000011,Retranscription,survey-html-form,81,488247,0.0-81.0,18,,,,,,"{""rep"":""there is a recent survey at Molan""}",,,,,,,there is a recent survey at Molan
,,Audio,audio-keyboard-response,82,492351,0.0-82.0,18,audio/mp3/conf-005.mp3,,,,,,,,,,5,conf-005.mp3,
,10001.069999998,Retranscription,survey-html-form,83,502356,0.0-83.0,18,,,,,,"{""rep"":""What there most life g""}",,,,,,,What there most life g
,,Audio,audio-keyboard-response,84,507261,0.0-84.0,18,audio/mp3/conf-006.mp3,,,,,,,,,,6,conf-006.mp3,
,10000.820000001,Retranscription,survey-html-form,85,517267,0.0-85.0,18,,,,,,"{""rep"":""And many pourcent said that ""}",,,,,,,And many pourcent said that 
,,Audio,audio-keyboard-response,86,519522,0.0-86.0,18,audio/mp3/conf-007.mp3,,,,,,,,,,7,conf-007.mp3,
,5000.8400000007,Retranscription,survey-html-form,87,524529,0.0-87.0,18,,,,,,"{""rep"":""was to get rich\n""}",,,,,,,"was to get rich
"
,,Audio,audio-keyboard-response,88,529501,0.0-88.0,18,audio/mp3/conf-008.mp3,,,,,,,,,,8,conf-008.mp3,
,10001.675,Retranscription,survey-html-form,89,539507,0.0-89.0,18,,,,,,"{""rep"":""And another 50% of the same your""}",,,,,,,And another 50% of the same your
,,Audio,audio-keyboard-response,90,545892,0.0-90.0,18,audio/mp3/conf-009.mp3,,,,,,,,,,9,conf-009.mp3,
,15000.850000004,Retranscription,survey-html-form,91,560897,0.0-91.0,18,,,,,,"{""rep"":""Said that another major life goal was to be famous ""}",,,,,,,Said that another major life goal was to be famous 
,,Audio,audio-keyboard-response,92,567201,0.0-92.0,18,audio/mp3/conf-010.mp3,,,,,,,,,,10,conf-010.mp3,
,15000.784999997,Retranscription,survey-html-form,93,582209,0.0-93.0,18,,,,,,"{""rep"":""And was constantly told to work harder and b""}",,,,,,,And was constantly told to work harder and b
,,Audio,audio-keyboard-response,94,584861,0.0-94.0,18,audio/mp3/conf-011.mp3,,,,,,,,,,11,conf-011.mp3,
,5000.6099999954,Retranscription,survey-html-form,95,589867,0.0-95.0,18,,,,,,"{""rep"":""And achieved m""}",,,,,,,And achieved m
,,Audio,audio-keyboard-response,96,594292,0.0-96.0,18,audio/mp3/conf-012.mp3,,,,,,,,,,12,conf-012.mp3,
,9998.7600000021,Retranscription,survey-html-form,97,604296,0.0-97.0,18,,,,,,"{""rep"":""Where giving the impression that ""}",,,,,,,Where giving the impression that 
,,Audio,audio-keyboard-response,98,607081,0.0-98.0,18,audio/mp3/conf-013.mp3,,,,,,,,,,13,conf-013.mp3,
,5001.065000004,Retranscription,survey-html-form,99,612089,0.0-99.0,18,,,,,,"{""rep"":""in order to have a good ""}",,,,,,,in order to have a good 
,,Audio,audio-keyboard-response,100,615332,0.0-100.0,18,audio/mp3/conf-014.mp3,,,,,,,,,,14,conf-014.mp3,
,7500.8650000017,Retranscription,survey-html-form,101,622838,0.0-101.0,18,,,,,,"{""rep"":""pictures of intire life ""}",,,,,,,pictures of intire life 
,,Audio,audio-keyboard-response,102,626011,0.0-102.0,18,audio/mp3/conf-015.mp3,,,,,,,,,,15,conf-015.mp3,
,7499.920000002,Retranscription,survey-html-form,103,633515,0.0-103.0,18,,,,,,"{""rep"":""of the choices that pea""}",,,,,,,of the choices that pea
,,Audio,audio-keyboard-response,104,637181,0.0-104.0,18,audio/mp3/conf-016.mp3,,,,,,,,,,16,conf-016.mp3,
,7500.6649999996,Retranscription,survey-html-form,105,644687,0.0-105.0,18,,,,,,"{""rep"":""how thoses ... whork""}",,,,,,,how thoses ... whork
,,Audio,audio-keyboard-response,106,648581,0.0-106.0,18,audio/mp3/conf-017.mp3,,,,,,,,,,17,conf-017.mp3,
,7500.5600000004,Retranscription,survey-html-form,107,656087,0.0-107.0,18,,,,,,"{""rep"":""thoses pictures are almost im""}",,,,,,,thoses pictures are almost im
,,Audio,audio-keyboard-response,108,659941,0.0-108.0,18,audio/mp3/conf-018.mp3,,,,,,,,,,18,conf-018.mp3,
,7499.7899999944,Retranscription,survey-html-form,109,667447,0.0-109.0,18,,,,,,"{""rep"":""most about we know ""}",,,,,,,most about we know 
,,Audio,audio-keyboard-response,110,671460,0.0-110.0,18,audio/mp3/conf-019.mp3,,,,,,,,,,19,conf-019.mp3,
,10001.539999997,Retranscription,survey-html-form,111,681466,0.0-111.0,18,,,,,,"{""rep"":""To remember the pa""}",,,,,,,To remember the pa
,,Audio,audio-keyboard-response,112,687182,0.0-112.0,18,audio/mp3/conf-020.mp3,,,,,,,,,,20,conf-020.mp3,
,12499.835000002,Retranscription,survey-html-form,113,699688,0.0-113.0,18,,,,,,"{""rep"":""Is anything about 2020""}",,,,,,,Is anything about 2020
,,Audio,audio-keyboard-response,114,703821,0.0-114.0,18,audio/mp3/conf-021.mp3,,,,,,,,,,21,conf-021.mp3,
,9999.4000000006,Retranscription,survey-html-form,115,713828,0.0-115.0,18,,,,,,"{""rep"":""We forget what's happen ""}",,,,,,,We forget what's happen 
,,Audio,audio-keyboard-response,116,717451,0.0-116.0,18,audio/mp3/conf-022.mp3,,,,,,,,,,22,conf-022.mp3,
,7498.0799999976,Retranscription,survey-html-form,117,724956,0.0-117.0,18,,,,,,"{""rep"":""And sometimes memories is ""}",,,,,,,And sometimes memories is 
,,Audio,audio-keyboard-response,118,730351,0.0-118.0,18,audio/mp3/conf-023.mp3,,,,,,,,,,23,conf-023.mp3,
,12499.234999996,Retranscription,survey-html-form,119,742857,0.0-119.0,18,,,,,,"{""rep"":""What if we could whatch entire life \n""}",,,,,,,"What if we could whatch entire life 
"
,,Audio,audio-keyboard-response,120,746241,0.0-120.0,18,audio/mp3/conf-024.mp3,,,,,,,,,,24,conf-024.mp3,
,7500.1850000044,Retranscription,survey-html-form,121,753746,0.0-121.0,18,,,,,,"{""rep"":""as they enfalled two ti""}",,,,,,,as they enfalled two ti
,,Audio,audio-keyboard-response,122,756520,0.0-122.0,18,audio/mp3/conf-025.mp3,,,,,,,,,,25,conf-025.mp3,
,5001.0200000034,Retranscription,survey-html-form,123,761525,0.0-123.0,18,,,,,,"{""rep"":""What if we cou""}",,,,,,,What if we cou
,,Audio,audio-keyboard-response,124,767461,0.0-124.0,18,audio/mp3/conf-026.mp3,,,,,,,,,,26,conf-026.mp3,
,12498.944999999,Retranscription,survey-html-form,125,779966,0.0-125.0,18,,,,,,"{""rep"":""for the time they where teenager all the o""}",,,,,,,for the time they where teenager all the o
,,Audio,audio-keyboard-response,126,783981,0.0-126.0,18,audio/mp3/conf-027.mp3,,,,,,,,,,27,conf-027.mp3,
,10005.894999995,Retranscription,survey-html-form,127,793993,0.0-127.0,18,,,,,,"{""rep"":""to see what's really kepps ""}",,,,,,,to see what's really kepps 
,,Audio,audio-keyboard-response,128,799662,0.0-128.0,18,audio/mp3/conf-028.mp3,,,,,,,,,,28,conf-028.mp3,
,12500.570000004,Retranscription,survey-html-form,129,812168,0.0-129.0,18,,,,,,"{""rep"":""we did that. the study of Har""}",,,,,,,we did that. the study of Har
,,Audio,audio-keyboard-response,130,817812,0.0-130.0,18,audio/mp3/conf-029.mp3,,,,,,,,,,29,conf-029.mp3,
,12499.815000003,Retranscription,survey-html-form,131,830318,0.0-131.0,18,,,,,,"{""rep"":""The longest study of adult li""}",,,,,,,The longest study of adult li
,,Audio,audio-keyboard-response,132,833512,0.0-132.0,18,audio/mp3/conf-030.mp3,,,,,,,,,,30,conf-030.mp3,
,7500.9100000025,Retranscription,survey-html-form,133,841018,0.0-133.0,18,,,,,,"{""rep"":""for 75 years ""}",,,,,,,for 75 years 
,,Audio,audio-keyboard-response,134,846081,0.0-134.0,18,audio/mp3/conf-031.mp3,,,,,,,,,,31,conf-031.mp3,
,12499.709999996,Retranscription,survey-html-form,135,858585,0.0-135.0,18,,,,,,"{""rep"":""tracj724 men""}",,,,,,,tracj724 men
,,Audio,audio-keyboard-response,136,864112,0.0-136.0,18,audio/mp3/conf-032.mp3,,,,,,,,,,32,conf-032.mp3,
,12502.240000002,Retranscription,survey-html-form,137,876620,0.0-137.0,18,,,,,,"{""rep"":""year after year asking for the""}",,,,,,,year after year asking for the
,,Audio,audio-keyboard-response,138,879881,0.0-138.0,18,audio/mp3/conf-033.mp3,,,,,,,,,,33,conf-033.mp3,
,7499.785,Retranscription,survey-html-form,139,887384,0.0-139.0,18,,,,,,"{""rep"":""and of course asking from a""}",,,,,,,and of course asking from a
,,Audio,audio-keyboard-response,140,891541,0.0-140.0,18,audio/mp3/conf-034.mp3,,,,,,,,,,34,conf-034.mp3,
,10001.089999998,Retranscription,survey-html-form,141,901547,0.0-141.0,18,,,,,,"{""rep"":""without knowing other sto""}",,,,,,,without knowing other sto
,,Audio,audio-keyboard-response,142,905512,0.0-142.0,18,audio/mp3/conf-035.mp3,,,,,,,,,,35,conf-035.mp3,
,7500.7499999993,Retranscription,survey-html-form,143,913018,0.0-143.0,18,,,,,,"{""rep"":""studies like this are extreml""}",,,,,,,studies like this are extreml
,,Audio,audio-keyboard-response,144,917481,0.0-144.0,18,audio/mp3/conf-036.mp3,,,,,,,,,,36,conf-036.mp3,
,10000.099999997,Retranscription,survey-html-form,145,927488,0.0-145.0,18,,,,,,"{""rep"":""almost ... project... from this decade \n""}",,,,,,,"almost ... project... from this decade 
"
,,Audio,audio-keyboard-response,146,931211,0.0-146.0,18,audio/mp3/conf-037.mp3,,,,,,,,,,37,conf-037.mp3,
,7500.5000000019,Retranscription,survey-html-form,147,938717,0.0-147.0,18,,,,,,"{""rep"":""because to many people dro""}",,,,,,,because to many people dro
,,Audio,audio-keyboard-response,148,942102,0.0-148.0,18,audio/mp3/conf-038.mp3,,,,,,,,,,38,conf-038.mp3,
,7500.3199999993,Retranscription,survey-html-form,149,949608,0.0-149.0,18,,,,,,"{""rep"":""of founding to the result r""}",,,,,,,of founding to the result r
,,Audio,audio-keyboard-response,150,954002,0.0-150.0,18,audio/mp3/conf-039.mp3,,,,,,,,,,39,conf-039.mp3,
,10000.184999997,Retranscription,survey-html-form,151,964008,0.0-151.0,18,,,,,,"{""rep"":""of the reserchers get dist""}",,,,,,,of the reserchers get dist
,,Audio,audio-keyboard-response,152,967540,0.0-152.0,18,audio/mp3/conf-040.mp3,,,,,,,,,,40,conf-040.mp3,
,7499.8149999956,Retranscription,survey-html-form,153,975046,0.0-153.0,18,,,,,,"{""rep"":""and nobody move to""}",,,,,,,and nobody move to
,,Audio,audio-keyboard-response,154,978001,0.0-154.0,18,audio/mp3/conf-041.mp3,,,,,,,,,,41,conf-041.mp3,
,5000.8299999973,Retranscription,survey-html-form,155,983008,0.0-155.0,18,,,,,,"{""rep"":""but through ""}",,,,,,,but through 
,,Audio,audio-keyboard-response,156,987571,0.0-156.0,18,audio/mp3/conf-042.mp3,,,,,,,,,,42,conf-042.mp3,
,10000.169999999,Retranscription,survey-html-form,157,997577,0.0-157.0,18,,,,,,"{""rep"":""and a sereval resercher""}",,,,,,,and a sereval resercher
,,Audio,audio-keyboard-response,158,1000110,0.0-158.0,18,audio/mp3/conf-043.mp3,,,,,,,,,,43,conf-043.mp3,
,5000.4849999968,Retranscription,survey-html-form,159,1005119,0.0-159.0,18,,,,,,"{""rep"":""this study has ""}",,,,,,,this study has 
,,Audio,audio-keyboard-response,160,1010131,0.0-160.0,18,audio/mp3/conf-044.mp3,,,,,,,,,,44,conf-044.mp3,
,12500.175000001,Retranscription,survey-html-form,161,1022638,0.0-161.0,18,,,,,,"{""rep"":""about 60 about ..... men ""}",,,,,,,about 60 about ..... men 
,,Audio,audio-keyboard-response,162,1027051,0.0-162.0,18,audio/mp3/conf-045.mp3,,,,,,,,,,45,conf-045.mp3,
,9999.5049999998,Retranscription,survey-html-form,163,1037057,0.0-163.0,18,,,,,,"{""rep"":""are still alive and still participa""}",,,,,,,are still alive and still participa
,,Audio,audio-keyboard-response,164,1039880,0.0-164.0,18,audio/mp3/conf-046.mp3,,,,,,,,,,46,conf-046.mp3,
,5004.0999999982,Retranscription,survey-html-form,165,1044887,0.0-165.0,18,,,,,,"{""rep"":""most of them in the ""}",,,,,,,most of them in the 
,,Audio,audio-keyboard-response,166,1050042,0.0-166.0,18,audio/mp3/conf-047.mp3,,,,,,,,,,47,conf-047.mp3,
,12498.275000005,Retranscription,survey-html-form,167,1062546,0.0-167.0,18,,,,,,"{""rep"":""And we are now studing ""}",,,,,,,And we are now studing 
,,Audio,audio-keyboard-response,168,1064402,0.0-168.0,18,audio/mp3/conf-048.mp3,,,,,,,,,,48,conf-048.mp3,
,2500.0299999956,Retranscription,survey-html-form,169,1066907,0.0-169.0,18,,,,,,"{""rep"":""of this m""}",,,,,,,of this m
,,Audio,audio-keyboard-response,170,1069832,0.0-170.0,18,audio/mp3/conf-049.mp3,,,,,,,,,,49,conf-049.mp3,
,5000.2999999998,Retranscription,survey-html-form,171,1074838,0.0-171.0,18,,,,,,"{""rep"":""and i'm the 4st ""}",,,,,,,and i'm the 4st 
,,Audio,audio-keyboard-response,172,1079992,0.0-172.0,18,audio/mp3/conf-050.mp3,,,,,,,,,,50,conf-050.mp3,
,12499.430000003,Retranscription,survey-html-form,173,1092499,0.0-173.0,18,,,,,,"{""rep"":""since 90 we treck the life of ... men""}",,,,,,,since 90 we treck the life of ... men
,,Audio,audio-keyboard-response,174,1098061,0.0-174.0,18,audio/mp3/conf-051.mp3,,,,,,,,,,51,conf-051.mp3,
,12503.76,Retranscription,survey-html-form,175,1110568,0.0-175.0,18,,,,,,"{""rep"":""the first group start at ... Har""}",,,,,,,the first group start at ... Har
,,Audio,audio-keyboard-response,176,1114301,0.0-176.0,18,audio/mp3/conf-052.mp3,,,,,,,,,,52,conf-052.mp3,
,7498.465000004,Retranscription,survey-html-form,177,1121804,0.0-177.0,18,,,,,,"{""rep"":""they all finish college""}",,,,,,,they all finish college
,,Audio,audio-keyboard-response,178,1125081,0.0-178.0,18,audio/mp3/conf-053.mp3,,,,,,,,,,53,conf-053.mp3,
,7500.1950000005,Retranscription,survey-html-form,179,1132585,0.0-179.0,18,,,,,,"{""rep"":""and most of them have se""}",,,,,,,and most of them have se
,,Audio,audio-keyboard-response,180,1135442,0.0-180.0,18,audio/mp3/conf-054.mp3,,,,,,,,,,54,conf-054.mp3,
,4999.4950000036,Retranscription,survey-html-form,181,1140447,0.0-181.0,18,,,,,,"{""rep"":""and the second group t""}",,,,,,,and the second group t
,,Audio,audio-keyboard-response,182,1145311,0.0-182.0,18,audio/mp3/conf-055.mp3,,,,,,,,,,55,conf-055.mp3,
,10002.455000001,Retranscription,survey-html-form,183,1155317,0.0-183.0,18,,,,,,"{""rep"":""was a group of boys from Boston ""}",,,,,,,was a group of boys from Boston 
,,Audio,audio-keyboard-response,184,1158351,0.0-184.0,18,audio/mp3/conf-056.mp3,,,,,,,,,,56,conf-056.mp3,
,7499.434999998,Retranscription,survey-html-form,185,1165856,0.0-185.0,18,,,,,,"{""rep"":""boys where ... to the ""}",,,,,,,boys where ... to the 
,,Audio,audio-keyboard-response,186,1170141,0.0-186.0,18,audio/mp3/conf-057.mp3,,,,,,,,,,57,conf-057.mp3,
,10001.169999996,Retranscription,survey-html-form,187,1180148,0.0-187.0,18,,,,,,"{""rep"":""spceificly because they where ""}",,,,,,,spceificly because they where 
,,Audio,audio-keyboard-response,188,1185511,0.0-188.0,18,audio/mp3/conf-058.mp3,,,,,,,,,,58,conf-058.mp3,
,12499.350000005,Retranscription,survey-html-form,189,1198018,0.0-189.0,18,,,,,,"{""rep"":""and disavantage family from the Boston ... ""}",,,,,,,and disavantage family from the Boston ... 
,,Audio,audio-keyboard-response,190,1203302,0.0-190.0,18,audio/mp3/conf-059.mp3,,,,,,,,,,59,conf-059.mp3,
,12500.004999994,Retranscription,survey-html-form,191,1215808,0.0-191.0,18,,,,,,"{""rep"":""most live in .... harder \n""}",,,,,,,"most live in .... harder 
"
,,Audio,audio-keyboard-response,192,1218171,0.0-192.0,18,audio/mp3/conf-060.mp3,,,,,,,,,,60,conf-060.mp3,
,4998.805000003,Retranscription,survey-html-form,193,1223174,0.0-193.0,18,,,,,,"{""rep"":""When they ""}",,,,,,,When they 
,,Audio,audio-keyboard-response,194,1225892,0.0-194.0,18,audio/mp3/conf-061.mp3,,,,,,,,,,61,conf-061.mp3,
,4999.6899999972,Retranscription,survey-html-form,195,1230898,0.0-195.0,18,,,,,,"{""rep"":""all of this teena""}",,,,,,,all of this teena
,,Audio,audio-keyboard-response,196,1234822,0.0-196.0,18,audio/mp3/conf-062.mp3,,,,,,,,,,62,conf-062.mp3,
,7498.7750000001,Retranscription,survey-html-form,197,1242325,0.0-197.0,18,,,,,,"{""rep"":""where interview and get med""}",,,,,,,where interview and get med
,,Audio,audio-keyboard-response,198,1246022,0.0-198.0,18,audio/mp3/conf-063.mp3,,,,,,,,,,63,conf-063.mp3,
,7499.3949999989,Retranscription,survey-html-form,199,1253528,0.0-199.0,18,,,,,,"{""rep"":""we went to there home and int""}",,,,,,,we went to there home and int
,,Audio,audio-keyboard-response,200,1258781,0.0-200.0,18,audio/mp3/conf-064.mp3,,,,,,,,,,64,conf-064.mp3,
,12499.824999999,Retranscription,survey-html-form,201,1271287,0.0-201.0,18,,,,,,"{""rep"":""and teenager... adult ... life ""}",,,,,,,and teenager... adult ... life 
,,Audio,audio-keyboard-response,202,1276631,0.0-202.0,18,audio/mp3/conf-065.mp3,,,,,,,,,,65,conf-065.mp3,
,12500.014999998,Retranscription,survey-html-form,203,1289137,0.0-203.0,18,,,,,,"{""rep"":""became factory employees, lawer ""}",,,,,,,"became factory employees, lawer "
,,Audio,audio-keyboard-response,204,1293891,0.0-204.0,18,audio/mp3/conf-066.mp3,,,,,,,,,,66,conf-066.mp3,
,9999.3700000048,Retranscription,survey-html-form,205,1303898,0.0-205.0,18,,,,,,"{""rep"":""and doctors, one president of the US ""}",,,,,,,"and doctors, one president of the US "
,,Audio,audio-keyboard-response,206,1306721,0.0-206.0,18,audio/mp3/conf-067.mp3,,,,,,,,,,67,conf-067.mp3,
,4999.8699999996,Retranscription,survey-html-form,207,1311726,0.0-207.0,18,,,,,,"{""rep"":""some develop alcooli""}",,,,,,,some develop alcooli
,,Audio,audio-keyboard-response,208,1314441,0.0-208.0,18,audio/mp3/conf-068.mp3,,,,,,,,,,68,conf-068.mp3,
,5000.2499999972,Retranscription,survey-html-form,209,1319447,0.0-209.0,18,,,,,,"{""rep"":""a few develop s""}",,,,,,,a few develop s
,,Audio,audio-keyboard-response,210,1325131,0.0-210.0,18,audio/mp3/conf-069.mp3,,,,,,,,,,69,conf-069.mp3,
,12499.645000004,Retranscription,survey-html-form,211,1337638,0.0-211.0,18,,,,,,"{""rep"":""some climb ... at the very top ""}",,,,,,,some climb ... at the very top 
